date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:03:46	170003/170003	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:36:09%20GMT	https://www.themulia.com/ru/bali/mulia-resort/rooms-suites/the-duke-suite	D:/Website%20Work/test2/www.themulia.com/ru/bali/mulia-resort/rooms-suites/the-duke-suite.html	(from https://www.themulia.com/ru/bali/mulia-resort)
02:03:47	269503/269503	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:24:12%20GMT	https://www.themulia.com/ru/bali/mulia-villas/offers	D:/Website%20Work/test2/www.themulia.com/ru/bali/mulia-villas/offers.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:47	240640/240640	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2015:27:03%20GMT	https://www.themulia.com/ru/bali/mulia-villas/accommodations	D:/Website%20Work/test2/www.themulia.com/ru/bali/mulia-villas/accommodations.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:48	159422/159422	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2008:15:44%20GMT	https://www.themulia.com/ru/bali/mulia-villas/events	D:/Website%20Work/test2/www.themulia.com/ru/bali/mulia-villas/events.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:48	187221/187221	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:47%20GMT	https://www.themulia.com/ru/bali/mulia-villas/gallery	D:/Website%20Work/test2/www.themulia.com/ru/bali/mulia-villas/gallery.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:49	145476/145476	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2007:52:15%20GMT	https://www.themulia.com/ru/bali/mulia-villas/premium-category-inquiry	D:/Website%20Work/test2/www.themulia.com/ru/bali/mulia-villas/premium-category-inquiry.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:49	171134/171134	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2007:31:51%20GMT	https://www.themulia.com/ru/bali/private-villas/marquess-villa	D:/Website%20Work/test2/www.themulia.com/ru/bali/private-villas/marquess-villa.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:49	171401/171401	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2017:45:34%20GMT	https://www.themulia.com/ru/bali/private-villas/family-villa	D:/Website%20Work/test2/www.themulia.com/ru/bali/private-villas/family-villa.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:50	171185/171185	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:39%20GMT	https://www.themulia.com/ru/bali/private-villas/one-bedroom-pool-villa	D:/Website%20Work/test2/www.themulia.com/ru/bali/private-villas/one-bedroom-pool-villa.html	(from https://www.themulia.com/ru/bali/mulia-villas)
02:03:51	137807/137807	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:22:35%20GMT	https://www.themulia.com/ru/bali/bali-dining-offers/elegant-evenings-mulia-villas	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-dining-offers/elegant-evenings-mulia-villas.html	(from https://www.themulia.com/ru/bali/experiences/romance-in-bali)
02:03:52	155445/155445	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:00:08%20GMT	https://www.themulia.com/ru/bali/experiences/spa-rfp	D:/Website%20Work/test2/www.themulia.com/ru/bali/experiences/spa-rfp.html	(from https://www.themulia.com/ru/bali/experiences/mulia-spa)
02:03:52	154553/154553	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2005:53:27%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/instagram-trail-east-bali	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/instagram-trail-east-bali.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:52	154215/154215	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:20%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/north-coast-bali	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/north-coast-bali.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:52	154464/154464	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:11%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/elephant-cave-holy-spring-temple	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/elephant-cave-holy-spring-temple.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:53	154976/154976	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:21%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/kintamani-barong-and-tegalalang-tour	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/kintamani-barong-and-tegalalang-tour.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:53	154515/154515	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:23%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/essence-of-ubud-trail-through-terraces	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/essence-of-ubud-trail-through-terraces.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:53	153881/153881	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:09%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/ubud-rice-fields	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/ubud-rice-fields.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:54	154293/154293	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:05%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/exploring-ubud-its-surroundings	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/exploring-ubud-its-surroundings.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:54	153492/153492	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:25%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/bali-as-you-please	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/bali-as-you-please.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:55	154609/154609	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:03:57%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/essence-of-bali-temple-blessing-tour	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/essence-of-bali-temple-blessing-tour.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:55	154150/154150	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:03:52%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/tropical-trekking	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/tropical-trekking.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:55	154303/154303	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2008:03:59%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/chasing-waterfalls	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/chasing-waterfalls.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:55	154242/154242	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2017:56:58%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/eastern-bali-highlights	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/eastern-bali-highlights.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:56	154295/154295	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:03:59%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/explore-east-nusa-penida-island	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/explore-east-nusa-penida-island.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:56	154395/154395	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2006:03:30%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/kintamani-barong-monkey-forest	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/kintamani-barong-monkey-forest.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:56	154086/154086	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:01%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/cooking-class	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/cooking-class.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:57	154278/154278	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:02%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/kintamani-downhill-cycling	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/kintamani-downhill-cycling.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:58	154043/154043	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:03:55%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/mt-batur-sunrise-trek	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/mt-batur-sunrise-trek.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:58	154049/154049	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2017:57:09%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/tanah-lot-sunset-tour	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/tanah-lot-sunset-tour.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:58	154562/154562	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:29%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/uluwatu-temple-kecak-dance	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/uluwatu-temple-kecak-dance.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:59	154017/154017	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:03:52%20GMT	https://www.themulia.com/ru/bali/bali-experience-destination/waterfall-adventure	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-experience-destination/waterfall-adventure.html	(from https://www.themulia.com/ru/bali/experiences/bali-destination-guides)
02:03:59	245747/245747	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:24:25%20GMT	https://www.themulia.com/ru/jakarta/hotel-mulia/offers	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/hotel-mulia/offers.html	(from https://www.themulia.com/ru/jakarta/hotel-mulia)
02:04:00	221600/221600	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:05:07%20GMT	https://www.themulia.com/ru/jakarta/hotel-mulia/accommodations	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/hotel-mulia/accommodations.html	(from https://www.themulia.com/ru/jakarta/hotel-mulia)
02:04:00	154975/154975	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2011:34:56%20GMT	https://www.themulia.com/ru/jakarta/hotel-mulia/events	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/hotel-mulia/events.html	(from https://www.themulia.com/ru/jakarta/hotel-mulia)
02:04:01	182289/182289	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:04:55%20GMT	https://www.themulia.com/ru/jakarta/hotel-mulia/gallery	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/hotel-mulia/gallery.html	(from https://www.themulia.com/ru/jakarta/hotel-mulia)
02:04:02	170077/170077	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2009:01:08%20GMT	https://www.themulia.com/ru/jakarta/hotel-mulia/jakarta-rooms/mulia-signature-room	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/hotel-mulia/jakarta-rooms/mulia-signature-room.html	(from https://www.themulia.com/ru/jakarta/hotel-mulia)
02:04:02	170028/170028	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2018:35:31%20GMT	https://www.themulia.com/ru/jakarta/hotel-mulia/jakarta-rooms/grandeur-deluxe	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/hotel-mulia/jakarta-rooms/grandeur-deluxe.html	(from https://www.themulia.com/ru/jakarta/hotel-mulia)
02:04:02	170042/170042	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2017:07:24%20GMT	https://www.themulia.com/ru/jakarta/hotel-mulia/jakarta-rooms/mulia-splendor	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/hotel-mulia/jakarta-rooms/mulia-splendor.html	(from https://www.themulia.com/ru/jakarta/hotel-mulia)
02:04:03	245366/245366	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:19:02%20GMT	https://www.themulia.com/ru/jakarta/the-suites/offers	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/the-suites/offers.html	(from https://www.themulia.com/ru/jakarta/the-suites)
02:04:03	237299/237299	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2017:59:28%20GMT	https://www.themulia.com/ru/jakarta/the-suites/accommodations	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/the-suites/accommodations.html	(from https://www.themulia.com/ru/jakarta/the-suites)
02:04:04	155150/155150	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2006:17:16%20GMT	https://www.themulia.com/ru/jakarta/the-suites/events	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/the-suites/events.html	(from https://www.themulia.com/ru/jakarta/the-suites)
02:04:04	184328/184328	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2009:58:28%20GMT	https://www.themulia.com/ru/jakarta/the-suites/gallery	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/the-suites/gallery.html	(from https://www.themulia.com/ru/jakarta/the-suites)
02:04:05	170431/170431	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2014:27:18%20GMT	https://www.themulia.com/ru/jakarta/the-suites/jakarta-suites/royal-suite	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/the-suites/jakarta-suites/royal-suite.html	(from https://www.themulia.com/ru/jakarta/the-suites)
02:04:05	171047/171047	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2017:59:11%20GMT	https://www.themulia.com/ru/jakarta/the-suites/jakarta-suites/the-marquess	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/the-suites/jakarta-suites/the-marquess.html	(from https://www.themulia.com/ru/jakarta/the-suites)
02:04:06	172473/172473	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2017:59:10%20GMT	https://www.themulia.com/ru/jakarta/the-suites/jakarta-suites/the-duke	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/the-suites/jakarta-suites/the-duke.html	(from https://www.themulia.com/ru/jakarta/the-suites)
02:04:06	124277/124277	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%229132732fce1d21da40e93a708c1cc2ba%22	https://www.themulia.com/ru/jakarta/experiences/spa-rfp	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/experiences/spa-rfp	(from https://www.themulia.com/ru/jakarta/experiences/activities)
02:04:09	219170/219170	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:20:53%20GMT	https://www.themulia.com/ru/bali/dining-offers	D:/Website%20Work/test2/www.themulia.com/ru/bali/dining-offers.html	(from https://www.themulia.com/ru/bali/bali-outlets/the-cafe)
02:04:10	259478/259478	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:47:49%20GMT	https://www.themulia.com/ru/jakarta/dining-offers	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/dining-offers.html	(from https://www.themulia.com/ru/jakarta/jakarta-outlets/cascade-lounge)
02:04:11	338599/338599	---M--	200	added ('OK')	image/jpeg	etag:%22ffb5f42b318cf91dd8f38a3df85fd528%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8b6b3dd8a364a00e7fb04_the%20cafe%202.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8b6b3dd8a364a00e7fb04_the%20cafe%202.jpg	(from https://www.themulia.com/ru/jakarta/jakarta-outlets/the-cafe)
02:04:12	993219/993219	---M--	200	added ('OK')	image/jpeg	etag:%22ef3881826b6e38166a87c2b73b2e9666%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8a07a766c2f467920365a_il%20mare%202%20Medium.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8a07a766c2f467920365a_il%20mare%202%20Medium.jpg	(from https://www.themulia.com/ru/jakarta/jakarta-outlets/il-mare)
02:04:12	795625/795625	---M--	200	added ('OK')	image/jpeg	etag:%2224dc55e7d0f8a09f2350a1dc024e6196%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a9b4706d9c189306b60420_il%20Mare%20dining%20-%20medium.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a9b4706d9c189306b60420_il%20Mare%20dining%20-%20medium.jpg	(from https://www.themulia.com/ru/jakarta/jakarta-outlets/il-mare)
02:04:13	935210/935210	---M--	200	added ('OK')	image/jpeg	etag:%227a18d235c53629eef8c15147cd7ad41f%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66ab01c2ac5cd537ff6d8d7a_HMS_5469-HDR-%20Medium.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66ab01c2ac5cd537ff6d8d7a_HMS_5469-HDR-%20Medium.jpg	(from https://www.themulia.com/ru/jakarta/jakarta-outlets/il-mare)
02:04:13	882231/882231	---M--	200	added ('OK')	image/jpeg	etag:%224d2dc6046a77d36e1730ef991922bfd9%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8a156bcad6ba986abf8ba_2.-eggstraordinary-delights.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8a156bcad6ba986abf8ba_2.-eggstraordinary-delights.jpg	(from https://www.themulia.com/ru/jakarta/jakarta-outlets/il-mare)
02:04:15	360593/360593	---M--	200	added ('OK')	image/jpeg	etag:%22232a14c19da719325873e734daff418f%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8a17023bc266202034dd7_F5C1D611-2F0F-4023-952C-6DBCFFDEBFA9.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66a8a17023bc266202034dd7_F5C1D611-2F0F-4023-952C-6DBCFFDEBFA9.jpg	(from https://www.themulia.com/ru/jakarta/jakarta-outlets/il-mare)
02:04:15	153670/153670	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:21:27%20GMT	https://www.themulia.com/ru/bali/bali-outlets/zjs-bar-lounge	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-outlets/zjs-bar-lounge.html	(from https://www.themulia.com/ru/bali/dining)
02:04:15	153535/153535	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:21:25%20GMT	https://www.themulia.com/ru/bali/bali-outlets/the-lounge	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-outlets/the-lounge.html	(from https://www.themulia.com/ru/bali/dining)
02:04:16	153742/153742	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:21:34%20GMT	https://www.themulia.com/ru/bali/bali-outlets/living-room	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-outlets/living-room.html	(from https://www.themulia.com/ru/bali/dining)
02:04:16	149425/149425	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:21:19%20GMT	https://www.themulia.com/ru/bali/bali-outlets/mulia-deli	D:/Website%20Work/test2/www.themulia.com/ru/bali/bali-outlets/mulia-deli.html	(from https://www.themulia.com/ru/bali/dining)
02:04:19	152290/152290	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:20:43%20GMT	https://www.themulia.com/ru/jakarta/jakarta-outlets/mulia-executive-lounge	D:/Website%20Work/test2/www.themulia.com/ru/jakarta/jakarta-outlets/mulia-executive-lounge.html	(from https://www.themulia.com/ru/jakarta/dining)
02:04:19	160870/160870	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2018:12:51%20GMT	https://www.themulia.com/de/blog/easter-celebrations-mulia-bali-nusa-dua	D:/Website%20Work/test2/www.themulia.com/de/blog/easter-celebrations-mulia-bali-nusa-dua.html	(from https://www.themulia.com/de/mulia-blog)
02:04:19	155860/155860	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:51:32%20GMT	https://www.themulia.com/de/blog/hotel-mulia-official-whatsapp-number-for-guest-enquiries	D:/Website%20Work/test2/www.themulia.com/de/blog/hotel-mulia-official-whatsapp-number-for-guest-enquiries.html	(from https://www.themulia.com/de/mulia-blog)
02:04:20	158755/158755	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:52:20%20GMT	https://www.themulia.com/de/blog/wildlife-around-mulia-bali-living-beside-nature	D:/Website%20Work/test2/www.themulia.com/de/blog/wildlife-around-mulia-bali-living-beside-nature.html	(from https://www.themulia.com/de/mulia-blog)
02:04:21	161800/161800	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:51:36%20GMT	https://www.themulia.com/de/blog/mulia-deli-curated-gourmet-stop-mulia-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/mulia-deli-curated-gourmet-stop-mulia-bali.html	(from https://www.themulia.com/de/mulia-blog)
02:04:21	161906/161906	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:15:09%20GMT	https://www.themulia.com/de/blog/philosophy-of-canang-sari-bali-daily-offerings	D:/Website%20Work/test2/www.themulia.com/de/blog/philosophy-of-canang-sari-bali-daily-offerings.html	(from https://www.themulia.com/de/mulia-blog)
02:04:21	162589/162589	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:50:39%20GMT	https://www.themulia.com/de/blog/nyepi-bali-2026-guide-airport-closure-rules-travel-tips	D:/Website%20Work/test2/www.themulia.com/de/blog/nyepi-bali-2026-guide-airport-closure-rules-travel-tips.html	(from https://www.themulia.com/de/mulia-blog)
02:04:22	157993/157993	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:52:00%20GMT	https://www.themulia.com/de/blog/chinese-new-year-2026-at-the-mulia-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/chinese-new-year-2026-at-the-mulia-bali.html	(from https://www.themulia.com/de/mulia-blog)
02:04:22	158967/158967	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:51:47%20GMT	https://www.themulia.com/de/blog/arriving-well-in-bali-designed-for-rest	D:/Website%20Work/test2/www.themulia.com/de/blog/arriving-well-in-bali-designed-for-rest.html	(from https://www.themulia.com/de/mulia-blog)
02:04:22	159187/159187	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:52:06%20GMT	https://www.themulia.com/de/blog/balinese-calendar-guide-for-travellers	D:/Website%20Work/test2/www.themulia.com/de/blog/balinese-calendar-guide-for-travellers.html	(from https://www.themulia.com/de/mulia-blog)
02:04:23	159241/159241	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:52:34%20GMT	https://www.themulia.com/de/blog/living-tapestry-mulia-bali-nature-landscape-design	D:/Website%20Work/test2/www.themulia.com/de/blog/living-tapestry-mulia-bali-nature-landscape-design.html	(from https://www.themulia.com/de/mulia-blog)
02:04:23	159932/159932	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:51:26%20GMT	https://www.themulia.com/de/blog/ten-things-you-didnt-know-about-mulia-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/ten-things-you-didnt-know-about-mulia-bali.html	(from https://www.themulia.com/de/mulia-blog)
02:04:23	156324/156324	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:50:16%20GMT	https://www.themulia.com/de/blog/lunar-rhythm-balinese-life	D:/Website%20Work/test2/www.themulia.com/de/blog/lunar-rhythm-balinese-life.html	(from https://www.themulia.com/de/mulia-blog)
02:04:24	156688/156688	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2018:12:32%20GMT	https://www.themulia.com/de/blog/balinese-sembah-greeting-at-mulia-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/balinese-sembah-greeting-at-mulia-bali.html	(from https://www.themulia.com/de/mulia-blog)
02:04:24	159278/159278	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:51:57%20GMT	https://www.themulia.com/de/blog/cultural-harmony-at-mulia-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/cultural-harmony-at-mulia-bali.html	(from https://www.themulia.com/de/mulia-blog)
02:04:25	157016/157016	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:52:13%20GMT	https://www.themulia.com/de/blog/spirit-animals-mulia-resort-the-mulia-villas	D:/Website%20Work/test2/www.themulia.com/de/blog/spirit-animals-mulia-resort-the-mulia-villas.html	(from https://www.themulia.com/de/mulia-blog)
02:04:26	161096/161096	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:52:14%20GMT	https://www.themulia.com/de/blog/mulia-bali-food-heaven-culinary-experience	D:/Website%20Work/test2/www.themulia.com/de/blog/mulia-bali-food-heaven-culinary-experience.html	(from https://www.themulia.com/de/mulia-blog)
02:04:30	157478/157478	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2020:04:23%20GMT	https://www.themulia.com/de/blog/balinese-rituals-life-journey-birth-to-afterlife	D:/Website%20Work/test2/www.themulia.com/de/blog/balinese-rituals-life-journey-birth-to-afterlife.html	(from https://www.themulia.com/de/mulia-blog)
02:04:30	156742/156742	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:51:02%20GMT	https://www.themulia.com/de/blog/corporate-retreat-mulia-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/corporate-retreat-mulia-bali.html	(from https://www.themulia.com/de/mulia-blog)
02:04:30	157773/157773	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:50:24%20GMT	https://www.themulia.com/de/blog/late-summer-family-escape-mulia-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/late-summer-family-escape-mulia-bali.html	(from https://www.themulia.com/de/mulia-blog)
02:04:31	159729/159729	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:50:20%20GMT	https://www.themulia.com/de/blog/indonesian-traditional-games-family-holiday-bali	D:/Website%20Work/test2/www.themulia.com/de/blog/indonesian-traditional-games-family-holiday-bali.html	(from https://www.themulia.com/de/mulia-blog)
